Tags,plainCocane,Joncrash,marisfredo,MommyGreen,RaguAndSalsa,CatJack0,Pain_Train821,milkerlover,Robur38
stats_minecraft:used_minecraft:beetroot_seeds,0,0,52,0,0,627,0,0,16
stats_minecraft:used_minecraft:bell,0,2,2,7,0,3,0,0,0
stats_minecraft:used_minecraft:birch_button,0,0,4,0,0,0,0,0,0
stats_minecraft:used_minecraft:birch_door,0,0,26,0,0,0,0,0,0
stats_minecraft:used_minecraft:birch_fence,0,0,26,0,0,0,0,0,0
stats_minecraft:used_minecraft:birch_log,1,5,117,3,0,29,0,0,0
stats_minecraft:used_minecraft:birch_planks,0,0,179,0,0,0,0,0,0
stats_minecraft:used_minecraft:birch_pressure_plate,0,1,10,0,0,0,0,0,0
stats_minecraft:used_minecraft:birch_sapling,0,5,8,0,0,23,0,5,0
stats_minecraft:used_minecraft:birch_sign,0,0,0,0,0,5,0,0,0
stats_minecraft:used_minecraft:birch_slab,0,0,54,0,0,0,0,0,0
stats_minecraft:used_minecraft:birch_stairs,0,0,4,0,0,107,0,0,0
stats_minecraft:used_minecraft:birch_trapdoor,0,0,156,0,0,0,0,1,0
stats_minecraft:used_minecraft:birch_wood,0,0,12,0,0,0,0,0,0
stats_minecraft:used_minecraft:black_banner,0,0,2,0,0,0,0,3,12
stats_minecraft:used_minecraft:black_bed,0,0,0,0,0,0,0,0,11
stats_minecraft:used_minecraft:black_carpet,0,0,13,0,0,0,0,0,0
stats_minecraft:used_minecraft:black_concrete,0,0,3,0,0,0,0,0,0
stats_minecraft:used_minecraft:black_concrete_powder,0,0,60,0,0,0,0,0,0
stats_minecraft:used_minecraft:black_shulker_box,0,0,0,25,0,0,0,0,0
stats_minecraft:used_minecraft:black_stained_glass,0,0,0,525,0,0,0,181,1279
stats_minecraft:used_minecraft:black_stained_glass_pane,0,0,0,0,0,0,0,7,577
stats_minecraft:used_minecraft:black_wool,0,0,0,0,0,2,0,0,0
stats_minecraft:used_minecraft:blackstone,0,0,0,21,0,0,0,0,4
stats_minecraft:used_minecraft:blackstone_slab,0,0,0,320,0,0,0,0,0
stats_minecraft:used_minecraft:blackstone_wall,0,0,0,39,0,0,0,0,0
stats_minecraft:used_minecraft:blast_furnace,0,0,3,3,0,5,0,0,0
stats_minecraft:used_minecraft:blue_bed,0,0,0,35,0,0,0,0,0
stats_minecraft:used_minecraft:blue_concrete,0,0,0,0,0,0,0,0,349
stats_minecraft:used_minecraft:blue_concrete_powder,0,0,0,0,0,0,0,0,512
stats_minecraft:used_minecraft:blue_ice,0,0,0,2,0,0,0,0,470
stats_minecraft:used_minecraft:blue_orchid,0,3,0,0,0,0,0,0,0
stats_minecraft:used_minecraft:blue_shulker_box,0,0,0,44,0,0,0,0,0
stats_minecraft:used_minecraft:blue_stained_glass,0,0,0,0,0,0,0,0,46
stats_minecraft:used_minecraft:bone_meal,38,56,287,373,3,235,0,241,349
stats_minecraft:used_minecraft:bookshelf,0,0,135,17,0,17,0,33,9
stats_minecraft:used_minecraft:bow,65,28,3,568,1,0,69,18,28
stats_minecraft:used_minecraft:bread,18,0,96,139,78,511,2,0,375
stats_minecraft:used_minecraft:brewing_stand,0,0,0,8,0,7,0,0,15
stats_minecraft:used_minecraft:brick_slab,0,0,0,0,0,1345,0,0,0
stats_minecraft:used_minecraft:bricks,0,0,0,0,0,1,0,0,0
stats_minecraft:used_minecraft:brown_carpet,0,1,15,0,0,0,0,0,0
stats_minecraft:used_minecraft:brown_terracotta,0,0,0,0,0,0,0,0,20
stats_minecraft:used_minecraft:brown_wool,0,0,5,0,0,0,0,0,0
stats_minecraft:used_minecraft:bucket,3,73,174,608,0,352,6,90,728
stats_minecraft:used_minecraft:cactus,0,0,0,10,1,16,0,0,0
stats_minecraft:used_minecraft:cake,0,0,8,0,2,0,0,0,0
stats_minecraft:used_minecraft:calcite,0,0,407,14,0,0,0,0,0
stats_minecraft:used_minecraft:campfire,0,0,6,17,0,15,0,0,0
stats_minecraft:used_minecraft:carrot,0,10,104,1972,39,1478,0,122,202
stats_minecraft:used_minecraft:cartography_table,0,0,3,1,0,4,0,0,1
stats_minecraft:used_minecraft:carved_pumpkin,0,4,3,38,0,0,0,1,2
stats_minecraft:used_minecraft:cauldron,0,0,22,5,0,1,0,0,1
stats_minecraft:used_minecraft:chain,0,0,91,0,0,0,0,0,8
stats_minecraft:used_minecraft:chest,0,3,186,676,3,263,0,24,235
stats_minecraft:used_minecraft:chipped_anvil,0,0,0,1,0,0,0,0,1
stats_minecraft:used_minecraft:chiseled_deepslate,0,0,59,71,0,0,0,0,0
stats_minecraft:used_minecraft:chiseled_quartz_block,0,0,0,3,0,0,0,13,0
stats_minecraft:used_minecraft:chiseled_sandstone,0,0,0,2,0,14,0,0,0
stats_minecraft:used_minecraft:chiseled_stone_bricks,0,0,12,0,0,0,0,0,22
stats_minecraft:used_minecraft:chorus_fruit,10,0,0,0,0,0,0,0,0
stats_minecraft:used_minecraft:clay,0,0,0,1,0,0,0,0,0
stats_minecraft:used_minecraft:coal_block,0,0,0,1,0,0,0,0,0
stats_minecraft:used_minecraft:coal_ore,0,0,0,25,0,0,0,0,55
stats_minecraft:used_minecraft:coarse_dirt,0,0,0,4,0,36,0,0,0
stats_minecraft:used_minecraft:cobbled_deepslate,109,17,319,72,0,133,0,8,8
stats_minecraft:used_minecraft:cobbled_deepslate_slab,0,0,889,0,0,0,0,0,0
stats_minecraft:used_minecraft:cobbled_deepslate_stairs,0,0,497,0,0,0,0,0,0
stats_minecraft:used_minecraft:cobbled_deepslate_wall,0,0,178,0,0,0,0,0,0
stats_minecraft:used_minecraft:cobblestone,482,396,2505,2062,2,501,79,461,5996
stats_minecraft:used_minecraft:cobblestone_slab,0,0,0,36,0,0,0,1,0
stats_minecraft:used_minecraft:cobblestone_stairs,0,0,0,3,0,0,0,0,0
stats_minecraft:used_minecraft:cobblestone_wall,0,0,0,0,0,0,0,0,21
stats_minecraft:used_minecraft:cobweb,0,0,0,0,0,0,0,3,0
stats_minecraft:used_minecraft:cocoa_beans,0,0,0,0,0,8,0,0,80
stats_minecraft:used_minecraft:cod,0,0,0,0,0,0,0,0,4
stats_minecraft:used_minecraft:comparator,0,0,0,70,0,0,0,7,45
stats_minecraft:used_minecraft:composter,0,0,140,52,0,28,0,0,1
stats_minecraft:used_minecraft:cooked_beef,102,25,183,286,9,108,28,168,168
stats_minecraft:used_minecraft:cooked_chicken,2,12,10,3,0,0,0,0,0
stats_minecraft:used_minecraft:cooked_cod,0,9,8,3,0,0,0,3,93
stats_minecraft:used_minecraft:cooked_mutton,33,15,144,71,6,0,24,0,60
stats_minecraft:used_minecraft:cooked_porkchop,3,22,107,64,0,21,3,53,31
stats_minecraft:used_minecraft:cooked_rabbit,0,1,0,4,0,2,0,0,0
stats_minecraft:used_minecraft:cooked_salmon,0,47,71,10,0,0,0,2,47
stats_minecraft:used_minecraft:cookie,0,0,0,0,7,0,0,0,0
stats_minecraft:used_minecraft:copper_block,0,0,3,2,0,6,0,0,0
stats_minecraft:used_minecraft:copper_ore,0,0,0,0,0,0,0,0,9
stats_minecraft:used_minecraft:cornflower,0,4,13,6,1,0,0,0,0
stats_minecraft:used_minecraft:cracked_polished_blackstone_bricks,0,0,0,3,0,0,0,0,0
stats_minecraft:used_minecraft:crafting_table,3,14,57,104,1,44,0,15,48
stats_minecraft:used_minecraft:crimson_fungus,0,0,0,1,0,0,0,0,0
stats_minecraft:used_minecraft:crimson_nylium,0,0,0,1,0,0,0,0,1
stats_minecraft:used_minecraft:crimson_trapdoor,0,0,0,2,0,0,0,0,0
stats_minecraft:used_minecraft:crossbow,2,71,0,1,9,6,3,5,0
stats_minecraft:used_minecraft:cut_copper,0,0,44,0,0,0,0,0,0
stats_minecraft:used_minecraft:cut_copper_slab,0,0,12,0,0,0,0,0,0
stats_minecraft:used_minecraft:cut_sandstone,0,0,3,42,0,975,0,0,2
stats_minecraft:used_minecraft:cut_sandstone_slab,0,0,0,0,0,44,0,0,0
stats_minecraft:used_minecraft:cyan_bed,2,0,0,35,0,0,1,0,0
stats_minecraft:used_minecraft:cyan_shulker_box,0,0,0,8,0,0,0,1,0
stats_minecraft:used_minecraft:damaged_anvil,0,1,1,0,0,0,0,0,0
stats_minecraft:used_minecraft:dandelion,0,18,14,21,0,10,0,0,0
stats_minecraft:used_minecraft:dark_oak_button,0,0,27,0,0,0,0,0,0
stats_minecraft:used_minecraft:dark_oak_door,0,1,14,0,0,0,0,0,0
stats_minecraft:used_minecraft:dark_oak_fence,0,2,457,0,0,0,0,1,2
stats_minecraft:used_minecraft:dark_oak_fence_gate,0,1,105,0,0,0,0,1,0
stats_minecraft:used_minecraft:dark_oak_leaves,0,0,49,0,0,0,0,0,0
stats_minecraft:used_minecraft:dark_oak_log,0,8,991,0,0,0,0,0,0
stats_minecraft:used_minecraft:dark_oak_planks,0,0,563,0,0,7,0,0,0
stats_minecraft:used_minecraft:dark_oak_sapling,0,15,0,0,0,0,0,0,0
stats_minecraft:used_minecraft:dark_oak_sign,0,3,107,0,0,0,0,0,0
stats_minecraft:used_minecraft:dark_oak_slab,0,0,1020,0,0,0,0,2,0
stats_minecraft:used_minecraft:dark_oak_stairs,0,0,399,0,0,0,0,0,0
stats_minecraft:used_minecraft:dark_oak_trapdoor,0,0,240,0,0,0,0,0,2
stats_minecraft:used_minecraft:dark_oak_wood,0,0,12,0,0,0,0,0,0
stats_minecraft:used_minecraft:daylight_detector,0,0,0,19,0,0,0,0,2
stats_minecraft:used_minecraft:dead_bush,0,0,5,0,0,0,0,0,0
stats_minecraft:used_minecraft:deepslate,0,0,0,15,0,0,0,64,0
stats_minecraft:used_minecraft:deepslate_bricks,0,0,0,149,0,0,0,0,22
stats_minecraft:used_minecraft:deepslate_gold_ore,0,0,0,0,0,0,0,0,9
stats_minecraft:used_minecraft:deepslate_iron_ore,0,0,0,0,0,0,0,0,10
stats_minecraft:used_minecraft:deepslate_lapis_ore,0,0,0,0,0,0,0,0,1
stats_minecraft:used_minecraft:deepslate_redstone_ore,0,0,0,0,0,0,0,0,17
stats_minecraft:used_minecraft:deepslate_tiles,0,0,0,165,0,0,0,0,29
stats_minecraft:used_minecraft:detector_rail,0,0,0,0,0,0,0,1,1
stats_minecraft:used_minecraft:diamond_axe,554,0,25,7284,0,0,0,1142,0
stats_minecraft:used_minecraft:diamond_boots,0,0,0,0,0,0,0,0,3
stats_minecraft:used_minecraft:diamond_chestplate,0,0,0,0,0,1,0,0,0
stats_minecraft:used_minecraft:diamond_helmet,0,0,0,0,0,0,0,0,1
stats_minecraft:used_minecraft:diamond_hoe,0,0,0,16,0,0,0,0,1197
stats_minecraft:used_minecraft:diamond_leggings,0,0,0,1,0,0,0,0,0
stats_minecraft:used_minecraft:diamond_ore,0,0,0,0,0,0,0,0,4
stats_minecraft:used_minecraft:diamond_pickaxe,57,26,1216,9399,0,765,0,37547,25549
stats_minecraft:used_minecraft:diamond_shovel,0,0,0,21205,0,130,0,35,17401
stats_minecraft:used_minecraft:diamond_sword,198,166,0,6193,0,262,10,2249,1071
stats_minecraft:used_minecraft:diorite,0,16,140,112,0,50,19,11,5
stats_minecraft:used_minecraft:diorite_stairs,0,4,0,0,0,0,0,0,0
stats_minecraft:used_minecraft:dirt,179,705,11398,4835,23,5320,37,87,10167
stats_minecraft:used_minecraft:dispenser,0,0,0,52,0,0,0,0,0
stats_minecraft:used_minecraft:dragon_head,0,0,0,1,0,0,0,0,0
stats_minecraft:used_minecraft:dried_kelp,0,5,0,0,0,0,0,0,0
stats_minecraft:used_minecraft:dropper,0,0,0,5,0,0,0,1,49
stats_minecraft:used_minecraft:egg,1,39,14,2,0,45,0,14,6
stats_minecraft:used_minecraft:elytra,0,0,0,2,0,0,0,0,0
stats_minecraft:used_minecraft:emerald_block,0,0,0,0,0,0,0,13,0
stats_minecraft:used_minecraft:enchanting_table,0,0,12,1,0,1,0,3,0
stats_minecraft:used_minecraft:end_stone,227,0,0,1971,0,0,0,0,0
stats_minecraft:used_minecraft:end_stone_bricks,0,0,0,27,0,0,0,0,0
stats_minecraft:used_minecraft:ender_chest,0,0,0,136,0,0,1,7,2
stats_minecraft:used_minecraft:ender_eye,1,0,0,19,0,0,0,6,0
stats_minecraft:used_minecraft:ender_pearl,16,0,0,455,0,4,5,0,0
stats_minecraft:used_minecraft:experience_bottle,0,0,0,3,0,0,0,0,0
stats_minecraft:used_minecraft:exposed_copper,0,0,0,0,0,2,0,0,0
stats_minecraft:used_minecraft:filled_map,0,0,0,0,0,0,0,0,6
stats_minecraft:used_minecraft:firework_rocket,112,0,0,2107,0,0,8,370,43
stats_minecraft:used_minecraft:fishing_rod,0,0,0,0,0,80,0,0,194
stats_minecraft:used_minecraft:fletching_table,0,0,1,12,0,0,0,0,0
stats_minecraft:used_minecraft:flint_and_steel,0,63,0,7,2,10,0,59,73
stats_minecraft:used_minecraft:flower_pot,0,0,58,1,0,0,0,0,2
stats_minecraft:used_minecraft:flowering_azalea,0,0,0,0,0,15,0,0,0
stats_minecraft:used_minecraft:furnace,1,3,77,102,0,9,0,6,15
stats_minecraft:used_minecraft:glass,0,0,686,7918,0,27,0,472,6788
stats_minecraft:used_minecraft:glass_bottle,0,0,10,62,0,0,0,3,386
stats_minecraft:used_minecraft:glass_pane,0,0,32,0,0,0,0,0,0
stats_minecraft:used_minecraft:glow_berries,0,0,0,8,2,24,0,0,0
stats_minecraft:used_minecraft:glow_ink_sac,0,0,0,0,0,0,0,0,10
stats_minecraft:used_minecraft:glow_item_frame,0,0,0,4,0,0,0,0,0
stats_minecraft:used_minecraft:glowstone,0,0,0,5,0,0,0,0,0
stats_minecraft:used_minecraft:gold_block,0,2,1,31,0,0,0,42,0
stats_minecraft:used_minecraft:gold_ore,0,0,0,0,0,0,0,0,6
stats_minecraft:used_minecraft:golden_apple,0,0,0,0,0,0,2,0,0
stats_minecraft:used_minecraft:golden_axe,0,0,0,0,0,0,0,0,82
stats_minecraft:used_minecraft:golden_boots,0,0,0,0,0,0,0,0,2
stats_minecraft:used_minecraft:golden_carrot,0,0,0,584,5,0,0,19,0
stats_minecraft:used_minecraft:golden_chestplate,0,0,1,0,0,0,0,0,3
stats_minecraft:used_minecraft:golden_helmet,0,0,1,0,0,0,0,0,0
stats_minecraft:used_minecraft:golden_hoe,0,0,185,0,0,0,0,0,64
stats_minecraft:used_minecraft:golden_leggings,0,0,1,0,0,0,0,0,1
stats_minecraft:used_minecraft:golden_pickaxe,0,0,0,0,0,3,0,0,32
stats_minecraft:used_minecraft:golden_shovel,0,0,0,0,0,32,0,0,64
stats_minecraft:used_minecraft:golden_sword,0,0,3,0,0,0,0,0,0
stats_minecraft:used_minecraft:granite,8,4,124,105,0,12,2,67,3
stats_minecraft:used_minecraft:grass,0,0,26,0,0,84,0,0,0
stats_minecraft:used_minecraft:grass_block,0,0,0,2,0,0,0,0,1
stats_minecraft:used_minecraft:gravel,1,3,21,8,3,13,1,0,3472
stats_minecraft:used_minecraft:gray_banner,0,0,1,0,0,0,0,0,0
stats_minecraft:used_minecraft:gray_bed,0,0,0,47,0,0,0,0,5
stats_minecraft:used_minecraft:gray_carpet,1,4,42,4,0,0,0,0,1
stats_minecraft:used_minecraft:gray_shulker_box,0,0,0,28,0,0,0,0,4
stats_minecraft:used_minecraft:gray_wool,0,0,15,0,0,0,0,0,0
stats_minecraft:used_minecraft:green_bed,0,0,1,12,0,83,0,0,0
stats_minecraft:used_minecraft:green_shulker_box,0,0,0,15,0,0,0,0,0
stats_minecraft:used_minecraft:green_stained_glass,0,0,0,0,0,0,0,0,31
stats_minecraft:used_minecraft:grindstone,0,1,2,23,0,1,0,2,0
stats_minecraft:used_minecraft:hay_block,0,0,15,2,1,0,0,0,0
stats_minecraft:used_minecraft:heavy_weighted_pressure_plate,0,0,2,0,0,0,0,0,0
stats_minecraft:used_minecraft:honey_block,0,0,0,9,0,0,0,0,0
stats_minecraft:used_minecraft:hopper,0,0,6,876,0,7,0,8,110
stats_minecraft:used_minecraft:hopper_minecart,0,0,0,55,0,0,0,4,10
stats_minecraft:used_minecraft:ice,0,0,0,22,0,0,0,0,0
stats_minecraft:used_minecraft:iron_axe,535,675,13201,780,175,3938,17,0,1278
stats_minecraft:used_minecraft:iron_bars,0,0,121,1,0,0,1,18,0
stats_minecraft:used_minecraft:iron_block,0,21,0,979,0,0,0,0,0
stats_minecraft:used_minecraft:iron_chestplate,0,0,1,0,0,0,0,0,0
stats_minecraft:used_minecraft:iron_door,0,0,0,27,0,0,0,0,0
stats_minecraft:used_minecraft:iron_helmet,0,0,1,0,0,0,0,0,1
stats_minecraft:used_minecraft:iron_hoe,500,11,272,471,0,503,0,0,0
stats_minecraft:used_minecraft:iron_leggings,0,0,1,0,0,0,0,0,2
stats_minecraft:used_minecraft:iron_ore,0,0,0,29,0,0,0,0,68
stats_minecraft:used_minecraft:iron_pickaxe,1189,2426,15123,3774,182,9589,381,839,1070
stats_minecraft:used_minecraft:iron_shovel,116,252,6686,503,8,21359,0,0,1910
stats_minecraft:used_minecraft:iron_sword,238,1667,2236,250,43,723,51,185,600
stats_minecraft:used_minecraft:iron_trapdoor,0,0,11,0,0,0,0,0,0
stats_minecraft:used_minecraft:item_frame,0,2,49,51,0,56,0,0,19
stats_minecraft:used_minecraft:jack_o_lantern,0,2,20,0,0,0,0,0,0
stats_minecraft:used_minecraft:jukebox,0,2,0,0,0,0,0,0,0
stats_minecraft:used_minecraft:jungle_boat,0,0,5,0,0,0,0,0,0
stats_minecraft:used_minecraft:jungle_button,0,0,37,1,0,0,0,0,71
stats_minecraft:used_minecraft:jungle_door,0,0,5,3,0,19,0,0,0
stats_minecraft:used_minecraft:jungle_fence,0,0,0,0,0,144,0,0,76
stats_minecraft:used_minecraft:jungle_fence_gate,0,0,0,0,0,31,0,0,0
stats_minecraft:used_minecraft:jungle_log,0,0,39,0,0,46,0,0,129
stats_minecraft:used_minecraft:jungle_planks,0,0,88,0,0,68,0,0,96
stats_minecraft:used_minecraft:jungle_pressure_plate,0,0,9,0,0,2,0,0,0
stats_minecraft:used_minecraft:jungle_sapling,0,0,6,0,0,44,0,0,28
stats_minecraft:used_minecraft:jungle_sign,0,0,0,2,0,1,0,0,5
stats_minecraft:used_minecraft:jungle_slab,0,4,163,0,0,44,0,0,165
stats_minecraft:used_minecraft:jungle_stairs,0,1,146,0,0,12,0,0,0
stats_minecraft:used_minecraft:jungle_trapdoor,0,0,110,0,0,35,0,0,0
stats_minecraft:used_minecraft:jungle_wood,0,0,10,0,0,0,0,0,0
stats_minecraft:used_minecraft:kelp,19,0,0,433,0,159,0,168,55
stats_minecraft:used_minecraft:ladder,0,0,15,169,2,32,0,227,919
stats_minecraft:used_minecraft:lantern,0,0,211,39,0,49,0,48,24
stats_minecraft:used_minecraft:lapis_ore,0,0,0,12,0,0,0,0,5
stats_minecraft:used_minecraft:lava_bucket,0,0,1,40,0,6,2,10,29
stats_minecraft:used_minecraft:lead,0,0,1,0,0,0,0,1,0
stats_minecraft:used_minecraft:lectern,0,0,122,348,0,49,0,1,0
stats_minecraft:used_minecraft:lever,0,0,1,29,0,0,0,4,45
stats_minecraft:used_minecraft:light_blue_shulker_box,0,0,0,32,0,0,0,0,0
stats_minecraft:used_minecraft:light_blue_stained_glass,0,0,0,57,0,0,0,0,0
stats_minecraft:used_minecraft:light_gray_banner,0,0,4,0,0,0,0,0,0
stats_minecraft:used_minecraft:light_gray_bed,0,0,2,3,0,0,0,0,0
stats_minecraft:used_minecraft:light_gray_carpet,0,0,20,0,0,0,0,0,0
stats_minecraft:used_minecraft:light_gray_glazed_terracotta,0,0,0,0,0,0,0,0,471
stats_minecraft:used_minecraft:light_gray_shulker_box,0,0,0,38,0,0,0,0,6
stats_minecraft:used_minecraft:light_gray_stained_glass_pane,0,0,0,0,0,112,0,0,0
stats_minecraft:used_minecraft:light_gray_wool,0,0,1,0,0,0,0,0,17
stats_minecraft:used_minecraft:lightning_rod,0,0,3,13,0,0,0,4,0
stats_minecraft:used_minecraft:lilac,0,1,7,1,0,0,0,1,2
stats_minecraft:used_minecraft:lily_of_the_valley,0,1,20,0,0,0,0,0,0
stats_minecraft:used_minecraft:lime_bed,0,0,0,5,4,0,1,0,0
stats_minecraft:used_minecraft:lime_shulker_box,0,0,0,17,0,0,0,1,0
stats_minecraft:used_minecraft:loom,0,1,49,0,0,21,0,1,1
stats_minecraft:used_minecraft:magenta_stained_glass,0,0,0,0,0,0,0,0,32
stats_minecraft:used_minecraft:magma_block,0,0,0,1849,0,0,0,1474,0
stats_minecraft:used_minecraft:map,0,0,0,3,0,7,0,0,1
stats_minecraft:used_minecraft:melon,0,0,0,0,0,0,0,0,1
stats_minecraft:used_minecraft:melon_seeds,0,0,0,0,0,5,0,0,6
stats_minecraft:used_minecraft:melon_slice,0,0,1,0,0,4,0,0,35
stats_minecraft:used_minecraft:milk_bucket,1,0,1,6,0,4,0,0,1
stats_minecraft:used_minecraft:minecart,0,1,0,50,0,0,0,1,0
stats_minecraft:used_minecraft:moss_block,0,0,0,2,0,6,0,0,0
stats_minecraft:used_minecraft:moss_carpet,0,0,0,0,0,2,0,0,0
stats_minecraft:used_minecraft:mossy_stone_bricks,0,0,0,7,0,0,1,2,0
stats_minecraft:used_minecraft:music_disc_13,0,3,2,0,0,0,0,0,0
stats_minecraft:used_minecraft:music_disc_cat,0,7,2,0,0,0,0,0,0
stats_minecraft:used_minecraft:nether_brick_stairs,0,0,0,0,0,0,0,0,132
stats_minecraft:used_minecraft:nether_brick_wall,0,0,0,0,0,0,0,0,109
stats_minecraft:used_minecraft:nether_bricks,0,0,0,875,0,0,0,0,500
stats_minecraft:used_minecraft:nether_gold_ore,0,0,0,3,0,0,0,0,21
stats_minecraft:used_minecraft:nether_quartz_ore,0,0,0,0,0,0,0,0,30
stats_minecraft:used_minecraft:nether_wart,0,0,0,251,26,0,0,0,105
stats_minecraft:used_minecraft:nether_wart_block,0,0,0,1,5,0,0,0,1
stats_minecraft:used_minecraft:netherite_axe,0,0,0,2838,0,0,0,48,0
stats_minecraft:used_minecraft:netherite_pickaxe,0,0,3,45772,0,0,0,22215,17655
stats_minecraft:used_minecraft:netherite_shovel,0,0,0,12590,0,0,0,0,0
stats_minecraft:used_minecraft:netherite_sword,0,0,0,2486,0,0,0,243,44
stats_minecraft:used_minecraft:netherrack,0,0,105,5454,0,0,0,855,4848
stats_minecraft:used_minecraft:note_block,0,1,73,0,0,0,0,0,3
stats_minecraft:used_minecraft:oak_boat,14,8,10,19,1,29,0,0,95
stats_minecraft:used_minecraft:oak_button,0,0,6,0,0,0,0,0,0
stats_minecraft:used_minecraft:oak_door,0,3,0,1,0,0,0,2,5
stats_minecraft:used_minecraft:oak_fence,23,159,215,54,0,16,0,15,15
stats_minecraft:used_minecraft:oak_fence_gate,0,0,16,0,0,5,0,0,3
stats_minecraft:used_minecraft:oak_leaves,49,0,252,0,0,196,0,0,0
stats_minecraft:used_minecraft:oak_log,0,7,588,73,0,13,0,0,0
stats_minecraft:used_minecraft:oak_planks,2,95,1226,477,0,42,0,0,217
stats_minecraft:used_minecraft:oak_sapling,8,21,3,82,2,60,0,2,23
stats_minecraft:used_minecraft:oak_sign,0,0,12,11,0,1,0,7,56
stats_minecraft:used_minecraft:oak_slab,9,0,383,255,0,0,0,0,110
stats_minecraft:used_minecraft:oak_stairs,0,0,315,12,0,0,0,0,52
stats_minecraft:used_minecraft:oak_trapdoor,0,0,77,6,0,1,0,2,0
stats_minecraft:used_minecraft:oak_wood,0,0,2,0,0,32,0,0,0
stats_minecraft:used_minecraft:observer,0,0,0,124,0,0,0,0,91
stats_minecraft:used_minecraft:obsidian,0,0,0,51,0,23,0,41,291
stats_minecraft:used_minecraft:orange_bed,0,0,0,0,0,1,0,0,0
stats_minecraft:used_minecraft:orange_shulker_box,0,0,0,18,0,0,0,0,0
stats_minecraft:used_minecraft:orange_terracotta,0,0,22,0,0,0,0,0,0
stats_minecraft:used_minecraft:orange_tulip,0,2,12,0,0,0,0,0,0
stats_minecraft:used_minecraft:oxeye_daisy,0,3,3,0,0,2,0,0,6
stats_minecraft:used_minecraft:oxidized_copper,0,0,0,0,0,1,0,0,0
stats_minecraft:used_minecraft:oxidized_cut_copper_slab,0,1,0,0,0,0,0,0,0
stats_minecraft:used_minecraft:packed_ice,0,0,0,3,0,0,0,0,6555
stats_minecraft:used_minecraft:painting,0,0,34,0,0,0,0,0,0
stats_minecraft:used_minecraft:peony,0,0,5,6,0,0,0,0,4
stats_minecraft:used_minecraft:pink_shulker_box,0,0,0,8,0,0,0,0,0
stats_minecraft:used_minecraft:pink_wool,0,63,0,0,0,0,0,0,0
stats_minecraft:used_minecraft:piston,0,0,0,38,0,0,0,2,9
stats_minecraft:used_minecraft:pointed_dripstone,0,0,0,1,0,0,0,0,0
stats_minecraft:used_minecraft:polished_andesite,0,60,854,0,0,66,0,0,187
stats_minecraft:used_minecraft:polished_andesite_slab,0,266,455,0,0,0,0,0,82
stats_minecraft:used_minecraft:polished_andesite_stairs,0,18,184,0,0,0,0,0,112
stats_minecraft:used_minecraft:polished_blackstone_brick_stairs,0,0,0,63,0,0,0,0,0
stats_minecraft:used_minecraft:polished_deepslate,0,0,6,139,0,0,0,11057,2
stats_minecraft:used_minecraft:polished_deepslate_slab,0,0,6,0,0,0,0,437,0
stats_minecraft:used_minecraft:polished_deepslate_stairs,0,0,0,0,0,0,0,109,0
stats_minecraft:used_minecraft:polished_deepslate_wall,0,0,0,0,0,0,0,24,0
stats_minecraft:used_minecraft:polished_diorite,0,0,59,107,0,0,0,4,2093
stats_minecraft:used_minecraft:polished_diorite_stairs,0,0,3,67,0,0,0,0,244
stats_minecraft:used_minecraft:polished_granite,0,0,0,146,0,0,0,0,375
stats_minecraft:used_minecraft:polished_granite_slab,0,0,0,4,0,0,0,0,422
stats_minecraft:used_minecraft:polished_granite_stairs,0,0,0,8,0,0,0,0,413
stats_minecraft:used_minecraft:poppy,0,18,9,71,0,1,0,0,3
stats_minecraft:used_minecraft:porkchop,0,0,0,0,0,0,0,3,1
stats_minecraft:used_minecraft:potato,0,0,66,28,0,325,0,0,0
stats_minecraft:used_minecraft:potion,0,2,5,33,0,0,0,3,80
stats_minecraft:used_minecraft:powered_rail,0,0,0,2253,0,0,0,0,46
stats_minecraft:used_minecraft:pumpkin,0,2,18,28,0,0,0,0,8
stats_minecraft:used_minecraft:pumpkin_pie,0,0,0,0,5,53,0,0,0
stats_minecraft:used_minecraft:pumpkin_seeds,0,0,40,16,0,10,0,0,0
stats_minecraft:used_minecraft:purple_bed,0,0,0,14,0,0,0,0,0
stats_minecraft:used_minecraft:purple_shulker_box,0,0,0,48,0,0,0,0,0
stats_minecraft:used_minecraft:purple_stained_glass,0,0,0,0,0,0,0,0,20
stats_minecraft:used_minecraft:purpur_pillar,0,0,0,8,0,0,0,0,0
stats_minecraft:used_minecraft:quartz_block,0,0,42,0,0,0,0,0,0
stats_minecraft:used_minecraft:quartz_bricks,0,0,63,0,0,0,0,0,0
stats_minecraft:used_minecraft:quartz_pillar,0,0,0,0,0,0,0,70,0
stats_minecraft:used_minecraft:quartz_slab,0,0,69,15,0,0,0,237,0
stats_minecraft:used_minecraft:quartz_stairs,0,0,59,0,0,0,0,1,0
stats_minecraft:used_minecraft:rabbit,0,0,0,0,0,0,0,0,1
stats_minecraft:used_minecraft:rail,0,0,0,381,0,0,0,4,169
stats_minecraft:used_minecraft:red_bed,0,0,1,0,0,0,0,0,0
stats_minecraft:used_minecraft:red_carpet,0,0,9,0,0,0,0,0,92
stats_minecraft:used_minecraft:red_dye,0,0,0,0,0,0,0,0,1
stats_minecraft:used_minecraft:red_shulker_box,0,0,0,59,0,0,0,0,0
